PRICE,LAND AREA,ROAD ACCESS,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITY_PARKING,LOCATION_Kathmandu,LOCATION_Lalitpur,AMENITY_MARBEL,AMENITY_PARQUET,AMENITY_DRINKING_WATER,AMENITY_MODULAR_KITCHEN,AMENITY_GARDEN,AMENITY_DRAINAGE,AMENITY_POWER_BACKUP,AMENITY_RESERVE_TANK,AMENITY_WATER_WELL
50000000,6.0,13.0,2.5,4.0,5.0,2074,1,0,1,0,0,1,0,0,1,1,0,0
60000000,5.2,15.0,2.5,6.0,4.0,2072,1,1,0,1,0,1,0,1,1,1,0,0
62000000,9.2,20.0,2.5,4.0,6.0,2066,1,1,0,0,0,1,0,0,1,1,0,0
26000000,4.0,11.0,2.5,6.0,3.0,2070,1,1,0,0,0,1,0,0,1,1,0,0
27000000,3.0,32.0,2.5,4.0,6.0,2078,0,1,0,0,0,1,0,0,1,1,0,0
27500000,3.1,16.0,3.0,6.0,3.0,2064,0,1,0,0,0,1,0,0,1,1,0,0
42500000,4.0,20.0,2.5,4.0,5.0,2068,1,1,0,0,0,1,0,0,0,1,0,0
32500000,5.0,18.0,3.0,5.0,4.0,2074,1,1,0,1,0,1,0,0,1,1,0,0
12000000,3.1,20.0,1.0,2.0,1.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
45500000,6.0,15.0,2.5,5.0,3.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
47000000,9.0,12.0,2.5,6.0,2.0,2075,1,1,0,0,0,1,0,1,1,1,0,0
90000000,6.0,15.0,2.5,5.0,5.0,2071,1,0,1,0,0,1,0,0,1,1,0,0
45000000,4.2,13.0,2.5,5.0,4.0,2078,1,0,1,0,0,1,0,1,1,1,0,0
26500000,3.1,13.0,2.5,6.0,4.0,2074,0,1,0,0,0,1,0,0,1,1,0,0
38500000,5.0,13.0,2.5,6.0,4.0,2078,1,1,0,1,0,1,0,0,1,1,0,0
33500000,4.0,13.0,2.5,4.0,5.0,2078,1,1,0,0,0,1,0,1,1,1,0,0
67500000,7.0,20.0,2.5,5.0,4.0,2074,1,1,0,1,0,1,0,1,1,1,0,0
40000000,4.2,20.0,2.5,6.0,4.0,2080,1,0,1,0,0,0,0,1,1,0,0,0
39000000,4.2,14.0,2.5,4.0,4.0,2062,1,0,1,1,0,1,0,1,1,0,0,0
31000000,4.2,14.0,3.5,6.0,5.0,2066,1,1,0,1,0,1,0,0,1,1,0,0
40000000,4.2,11.0,2.5,4.0,4.0,2058,1,0,1,1,0,1,0,1,1,1,0,0
125000000,9.0,12.0,2.5,6.0,4.0,2078,1,1,0,1,1,1,0,1,1,1,0,0
36000000,3.3,13.0,2.5,7.0,4.0,2070,1,1,0,1,0,1,0,0,1,0,0,0
31500000,5.0,12.0,2.5,6.0,5.0,2072,1,1,0,1,1,1,0,0,1,0,0,0
40000000,4.1,13.0,3.0,7.0,5.0,2062,1,0,1,1,0,1,0,1,1,0,0,0
32500000,3.3,13.0,2.5,5.0,4.0,2055,1,0,1,1,0,1,0,1,1,1,0,0
10000000,2.2,13.0,1.0,3.0,1.0,2078,0,1,0,0,0,1,0,0,1,0,0,0
26500000,5.0,36.0,2.5,8.0,4.0,2064,1,1,0,0,0,1,0,0,1,1,0,0
45000000,3.5,15.0,2.5,4.0,4.0,2068,1,0,1,1,1,1,0,1,1,1,0,0
32500000,4.0,13.0,2.5,4.0,2.0,2074,1,1,0,1,0,1,0,0,1,1,0,0
14000000,3.0,13.0,1.0,2.0,1.0,2080,1,1,0,1,0,1,0,0,1,0,0,0
62000000,7.2,13.0,5.0,17.0,10.0,2062,1,0,1,1,0,1,0,0,1,0,0,0
13500000,3.0,13.0,1.0,2.0,1.0,2066,1,1,0,0,0,1,0,0,1,1,0,0
33500000,4.0,13.0,2.5,4.0,5.0,2078,1,1,0,1,1,1,0,0,1,1,0,0
36000000,5.0,14.0,2.5,6.0,5.0,2056,1,1,0,1,1,1,0,0,1,1,0,0
33500000,3.0,20.0,5.0,16.0,7.0,2068,0,1,0,0,0,1,0,0,1,1,0,0
32000000,2.3,16.0,4.0,8.0,4.0,2071,1,1,0,0,0,1,0,0,1,0,0,0
65000000,5.0,13.0,2.5,5.0,7.0,2078,1,1,0,1,0,1,0,1,1,0,0,0
45000000,4.4,15.0,2.5,4.0,3.0,2074,1,1,0,1,1,1,0,1,1,1,0,0
58000000,9.1,17.5,3.5,5.0,5.0,2077,1,1,0,0,0,1,0,1,1,1,0,0
65000000,6.2,15.0,2.5,5.0,5.0,2078,1,1,0,1,0,1,0,1,1,1,0,0
24000000,3.3,28.0,2.5,5.0,3.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
50000000,6.0,10.5,3.0,5.0,5.0,2064,1,1,0,0,0,1,0,1,1,1,0,0
65000000,15.2,24.0,3.0,6.0,6.0,2068,1,1,0,1,0,1,0,1,1,0,0,0
36000000,4.0,12.0,2.5,7.0,5.0,2055,1,0,1,1,0,0,0,0,1,1,0,0
21000000,3.0,13.0,2.5,3.0,3.0,2068,1,0,1,1,0,0,0,0,1,1,0,0
105000000,13.0,13.0,2.5,4.0,4.0,2074,1,1,0,1,1,1,0,1,1,0,0,0
46000000,6.0,13.0,2.5,4.0,4.0,2080,1,1,0,1,0,1,0,0,1,0,0,0
36000000,4.1,16.0,2.5,4.0,4.0,2062,1,1,0,0,0,1,0,0,1,1,0,0
34500000,4.3,13.0,2.5,5.0,5.0,2066,1,1,0,0,0,1,0,0,1,1,0,0
44000000,7.0,13.0,2.5,5.0,4.0,2078,1,1,0,1,0,1,0,1,1,1,0,0
13799999,3.0,13.0,1.0,2.0,1.0,2077,1,1,0,0,0,1,0,0,1,0,0,0
18500000,3.0,13.0,2.5,5.0,3.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
80000000,8.0,10.0,2.5,3.0,4.0,2064,1,1,0,1,1,1,0,1,1,1,0,0
37800000,5.0,13.0,2.5,6.0,4.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
24000000,3.2,20.0,2.5,6.0,3.0,2077,1,1,0,1,0,0,0,0,1,0,0,0
16800000,3.1,13.0,1.0,2.0,1.0,2063,1,1,0,0,0,1,0,0,1,1,0,0
77500000,3.0,13.0,6.0,12.0,6.0,2075,0,1,0,0,0,1,0,0,1,0,0,0
55000000,3.0,13.0,2.5,5.0,3.0,2050,1,1,0,1,1,1,0,1,1,1,0,0
110000000,9.0,16.0,2.5,4.0,4.0,2076,1,0,1,0,1,1,0,1,1,0,0,0
36500000,4.0,12.0,2.5,7.0,3.0,2063,1,1,0,0,0,1,0,0,1,0,0,0
50000000,4.5,13.0,2.5,7.0,7.0,2059,1,1,0,1,1,1,0,1,1,1,0,0
35000000,4.0,13.0,2.5,5.0,4.0,2077,1,1,0,1,0,1,0,1,1,0,0,0
28000000,4.0,13.0,2.5,5.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
35000000,6.0,25.0,2.5,5.0,3.0,2070,1,1,0,1,0,1,0,1,1,0,0,0
33000000,4.0,20.0,3.0,4.0,4.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
22000000,2.6,12.0,2.5,6.0,4.0,2076,1,0,1,1,0,1,0,1,0,1,0,0
28500000,3.2,20.0,2.5,7.0,4.0,2077,1,0,1,1,0,1,0,0,1,1,0,0
17000000,4.1,16.0,1.0,2.0,1.0,2077,1,1,0,1,0,1,0,1,1,0,0,0
36000000,5.0,13.0,2.5,5.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
21000000,3.1,12.0,2.5,5.0,3.0,2071,1,1,0,0,0,1,0,0,1,0,0,0
23500000,3.2,20.0,2.5,5.0,3.0,2078,1,0,1,1,0,1,1,1,1,1,0,0
68000000,6.3,14.0,2.5,5.0,4.0,2078,1,1,0,0,0,1,0,1,1,1,0,0
64000000,8.0,15.0,3.0,8.0,6.0,2065,1,0,1,0,1,1,0,1,1,1,0,0
60000000,7.0,14.0,2.0,5.0,4.0,2056,1,1,0,0,0,1,0,0,1,1,0,0
35000000,6.2,8.0,3.5,5.0,3.0,2076,0,1,0,1,1,1,0,1,0,1,0,0
32500000,3.0,12.0,2.5,3.0,4.0,2075,1,1,0,1,0,1,0,0,1,1,0,0
40000000,3.0,15.0,2.5,6.0,7.0,2065,1,1,0,1,1,1,0,1,1,1,0,0
105000000,10.0,13.0,4.5,9.0,4.0,2068,1,1,0,0,0,1,0,1,1,1,0,0
24000000,3.2,13.0,2.5,5.0,4.0,2071,1,0,1,1,0,1,0,0,1,1,0,0
19000000,2.2,13.0,3.0,6.0,4.0,2078,1,0,1,1,1,1,1,0,1,0,0,0
25500000,3.2,12.0,3.0,6.0,5.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
40000000,15.2,14.0,2.5,5.0,4.0,2067,1,1,0,1,1,1,0,1,1,0,0,0
19500000,3.2,13.0,2.5,5.0,3.0,2077,1,1,0,0,0,1,0,0,1,1,0,0
35000000,5.2,16.0,2.5,4.0,4.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
16000000,2.3,13.0,2.5,5.0,3.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
27500000,3.2,13.0,2.5,5.0,4.0,2068,1,0,1,0,0,1,0,0,1,1,0,0
37500000,5.2,14.0,3.0,5.0,4.0,2055,1,1,0,0,0,1,0,0,1,0,0,0
31000000,4.1,13.0,3.5,5.0,4.0,2078,1,0,1,1,0,1,0,0,1,1,0,0
45000000,4.0,26.0,3.5,5.0,6.0,2064,1,1,0,1,0,1,0,1,1,1,0,0
51500000,8.0,10.0,2.5,5.0,3.0,2074,1,1,0,1,1,1,0,1,1,1,0,0
35000000,4.2,13.0,2.5,4.0,4.0,2067,1,1,0,1,0,1,0,0,1,0,0,0
35000000,4.2,13.0,2.5,4.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
37500000,3.0,10.0,2.5,5.0,3.0,2078,1,1,0,0,0,1,0,1,1,1,0,0
23000000,3.0,13.0,2.5,4.0,4.0,2078,1,0,1,1,0,0,0,1,1,0,0,0
39500000,5.0,16.0,2.5,5.0,5.0,2064,1,1,0,1,1,1,0,0,1,0,0,0
21000000,3.0,13.0,2.5,4.0,4.0,2068,1,1,0,1,0,1,0,0,1,0,0,0
70000000,7.0,18.0,4.5,14.0,6.0,2077,1,0,1,0,0,1,0,0,1,1,0,0
38000000,4.1,10.0,2.5,4.0,3.0,2068,1,0,1,0,0,1,0,1,1,1,0,0
31000000,8.0,13.0,1.0,2.0,1.0,2065,1,1,0,1,0,1,0,1,1,0,0,0
24000000,3.1,13.0,3.0,4.0,4.0,2062,1,0,1,1,0,0,0,0,1,0,0,0
15000000,3.1,11.0,2.5,6.0,4.0,2070,1,0,1,0,0,0,0,0,1,0,0,0
24000000,2.2,20.0,3.0,4.0,4.0,2074,1,1,0,0,0,1,0,1,1,1,0,0
70000000,6.2,20.0,2.5,5.0,5.0,2064,1,1,0,0,0,1,0,1,1,0,0,0
27500000,3.2,20.0,2.5,5.0,4.0,2068,1,0,1,0,0,1,0,1,1,1,0,0
27500000,4.0,16.0,2.5,5.0,4.0,2077,1,0,1,0,0,1,0,1,1,1,0,0
30000000,4.0,13.0,2.5,3.0,3.0,2074,0,1,0,0,1,0,0,1,0,1,0,0
48500000,6.0,13.0,2.0,4.0,4.0,2074,1,1,0,1,0,1,0,1,1,1,0,0
36500000,5.0,13.0,3.5,4.0,4.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
30000000,3.0,12.0,2.5,5.0,5.0,2074,1,1,0,1,1,1,0,1,1,0,0,0
37500000,3.5,14.0,3.0,7.0,4.0,2068,1,1,0,0,0,1,0,0,1,0,0,0
12000000,3.0,16.0,1.5,5.0,4.0,2072,1,1,0,0,0,1,0,0,0,0,0,0
43000000,4.2,12.0,2.5,3.0,3.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
29500000,4.0,13.0,2.5,4.0,4.0,2075,1,1,0,1,0,1,0,0,1,0,0,0
30500000,5.0,14.0,2.5,5.0,3.0,2077,1,1,0,1,0,1,0,1,1,0,0,0
45000000,3.2,13.0,2.5,8.0,8.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
26500000,3.2,16.0,2.5,5.0,5.0,2077,0,0,1,0,0,1,0,0,1,1,0,0
37500000,4.0,13.0,2.5,4.0,3.0,2075,1,1,0,0,0,1,0,1,1,1,0,0
13000000,4.3,20.0,2.5,3.0,2.0,2068,1,0,1,0,0,1,0,0,0,0,0,0
36000000,5.0,14.0,2.5,6.0,5.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
72500000,9.0,10.0,3.0,6.0,4.0,2075,1,1,0,0,0,1,0,1,1,0,0,0
35000000,6.0,13.0,2.5,5.0,4.0,2077,1,1,0,1,0,1,0,1,1,1,0,0
31000000,4.0,13.0,2.5,7.0,5.0,2072,1,1,0,0,0,1,0,1,1,1,0,0
49000000,4.1,20.0,2.5,5.0,4.0,2077,1,1,0,0,0,1,0,1,1,1,0,0
33000000,4.2,16.0,2.5,5.0,4.0,2075,1,1,0,0,0,1,0,0,1,1,0,0
26500000,3.2,13.0,2.5,5.0,4.0,2068,1,0,1,0,0,1,0,0,1,1,0,0
55000000,8.0,10.5,3.5,6.0,4.0,2058,1,1,0,0,0,1,0,0,1,0,0,0
58500000,8.2,18.0,3.5,13.0,4.0,2070,1,1,0,1,1,1,1,1,0,1,0,0
28000000,4.0,15.0,2.5,4.0,4.0,2075,1,0,1,0,0,1,0,0,1,1,0,0
19500000,2.3,13.0,2.5,4.0,3.0,2068,1,0,1,0,0,0,0,0,1,1,0,0
10000000,2.5,6.0,1.5,3.0,2.0,2078,1,1,0,0,0,1,0,0,0,1,0,0
31000000,4.0,13.0,2.5,5.0,3.0,2068,1,1,0,1,1,1,0,0,1,0,0,0
75000000,10.0,20.0,2.5,6.0,6.0,2058,1,1,0,0,0,1,0,1,1,1,0,0
76500000,8.0,22.0,2.5,5.0,6.0,2070,1,1,0,0,0,1,0,1,1,1,0,0
36000000,5.0,14.0,2.5,6.0,5.0,2065,1,1,0,0,0,1,0,0,1,1,0,0
35000000,4.0,20.0,3.5,5.0,6.0,2075,1,1,0,1,0,1,0,1,1,0,0,0
29500000,5.0,13.0,2.5,5.0,4.0,2075,1,1,0,1,0,1,0,0,1,0,0,0
22000000,3.2,15.0,2.0,4.0,3.0,2072,1,1,0,1,0,0,1,0,1,1,0,0
145000000,12.0,13.0,2.5,5.0,5.0,2075,1,1,0,1,0,1,0,1,1,0,0,0
45000000,5.0,10.0,2.5,5.0,4.0,2060,1,0,1,1,0,1,0,1,1,1,0,0
21000000,3.0,13.0,2.5,5.0,2.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
105000000,11.0,13.0,2.5,5.0,6.0,2077,1,1,0,1,0,1,0,1,1,0,0,0
26500000,3.2,11.0,2.5,5.0,3.0,2075,1,0,1,1,0,0,0,0,1,0,0,0
65000000,5.0,16.0,2.5,6.0,5.0,2068,1,0,1,0,0,0,0,0,1,0,0,0
38000000,4.0,12.0,3.5,9.0,4.0,2078,1,1,0,1,0,0,0,0,1,0,0,0
105000000,14.0,13.0,3.5,8.0,5.0,2058,1,1,0,1,0,0,0,0,1,0,0,0
29500000,4.0,12.0,2.5,7.0,3.0,2058,1,1,0,0,0,1,0,0,1,1,0,0
39000000,5.1,13.0,3.5,5.0,7.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
12500000,3.1,20.0,2.5,4.0,4.0,2068,1,0,1,0,0,1,0,0,1,1,0,0
45000000,5.0,18.0,2.5,5.0,5.0,2077,1,0,1,0,0,1,0,0,1,0,0,0
45000000,4.2,20.0,2.5,4.0,5.0,2075,0,0,1,0,0,1,0,1,1,1,0,0
40000000,5.0,13.0,3.0,6.0,5.0,2068,1,1,0,1,0,1,0,0,1,0,0,0
30000000,3.0,18.0,3.5,7.0,4.0,2074,1,0,1,1,0,0,0,0,1,0,0,0
37500000,4.1,13.0,2.5,4.0,3.0,2068,1,1,0,1,0,1,0,0,1,0,0,0
20500000,3.1,13.0,2.5,5.0,3.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
22200000,3.2,13.0,2.5,5.0,4.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
48500000,6.3,20.0,5.5,14.0,15.0,2065,1,1,0,0,0,1,0,1,1,1,0,0
30500000,4.1,14.5,3.0,5.0,5.0,2068,1,0,1,1,0,1,0,1,1,1,0,0
45000000,3.2,20.0,4.5,6.0,5.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
52000000,5.0,15.0,2.5,6.0,6.0,2060,0,1,0,0,0,1,0,0,1,1,0,0
48000000,5.0,13.0,2.5,4.0,6.0,2060,1,1,0,0,0,1,0,1,1,1,0,0
69000000,6.1,36.0,4.5,7.0,7.0,2060,1,1,0,1,0,1,0,0,1,0,0,0
165000000,18.0,15.0,2.5,5.0,6.0,2065,1,1,0,1,1,1,1,1,1,0,0,0
29000000,3.3,18.0,2.5,3.0,4.0,2073,1,0,1,1,0,1,0,1,1,0,0,0
38000000,5.2,15.5,2.5,5.0,5.0,2075,1,0,1,1,0,0,0,0,1,0,0,0
45000000,4.0,26.0,4.5,6.0,5.0,2075,0,1,0,1,1,0,0,0,0,1,0,0
38000000,5.2,18.0,2.5,5.0,5.0,2073,1,0,1,0,0,1,0,0,1,1,0,0
55000000,8.2,13.0,2.5,4.0,4.0,2071,1,1,0,1,0,1,0,1,1,0,0,0
36000000,3.0,20.0,2.5,6.0,6.0,2075,1,0,1,1,0,1,0,1,1,1,0,0
42500000,3.3,11.0,3.5,6.0,5.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
26000000,4.2,18.0,3.0,5.0,3.0,2074,1,1,0,0,0,0,0,0,1,0,0,0
29500000,3.2,20.0,2.5,6.0,5.0,2078,1,0,1,0,0,1,0,1,1,1,0,0
65000000,7.0,18.0,2.5,6.0,3.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
38000000,5.1,12.5,2.5,4.0,4.0,2068,1,0,1,1,1,0,1,0,1,0,0,0
45000000,5.0,20.0,2.5,5.0,3.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
13000000,3.1,12.0,1.0,2.0,1.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
75000000,10.2,15.0,2.5,4.0,6.0,2078,1,0,1,0,0,1,0,1,1,1,0,0
15500000,2.2,12.0,2.5,4.0,4.0,2074,0,1,0,0,0,1,0,0,1,1,0,0
70000000,13.2,20.0,2.5,6.0,3.0,2078,1,1,0,0,0,1,0,0,1,1,0,0
38000000,5.0,13.0,3.0,7.0,4.0,2074,1,1,0,1,1,1,1,1,1,0,0,0
29000000,4.0,13.0,2.5,4.0,4.0,2078,1,1,0,1,1,1,0,0,1,0,0,0
27500000,3.2,32.0,2.5,4.0,4.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
16000000,6.0,13.0,1.0,2.0,1.0,2077,1,0,1,0,0,0,0,1,1,0,0,0
12500000,4.2,8.0,1.5,3.0,2.0,2071,1,0,1,0,0,0,0,0,1,0,0,0
35000000,5.2,12.0,3.5,14.0,4.0,2058,1,1,0,0,0,0,0,0,1,0,0,0
75000000,9.0,15.0,2.5,6.0,4.0,2075,1,1,0,0,0,1,0,1,1,0,0,0
80000000,9.0,15.0,2.5,5.0,4.0,2077,1,1,0,1,1,1,0,1,1,0,0,0
16000000,3.3,13.0,2.5,5.0,4.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
36000000,5.0,16.5,2.5,6.0,4.0,2071,1,1,0,1,0,1,0,0,1,0,0,0
22500000,3.2,13.0,2.5,7.0,4.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
38000000,5.1,15.0,2.5,4.0,3.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
10500000,3.1,13.0,2.5,7.0,3.0,2068,0,1,0,0,0,1,0,0,1,0,0,0
27500000,4.0,18.0,2.5,6.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
25000000,3.1,14.0,2.5,4.0,3.0,2059,1,1,0,0,0,1,0,0,1,1,0,0
22500000,3.0,13.0,3.0,7.0,4.0,2070,0,0,1,0,0,0,0,0,1,0,0,0
46000000,3.3,15.0,2.5,4.0,5.0,2076,1,0,1,1,0,1,0,0,1,1,0,0
22500000,3.1,16.0,2.5,5.0,4.0,2077,1,0,1,0,0,1,0,1,1,1,0,0
32500000,4.0,14.0,2.5,6.0,5.0,2059,1,1,0,0,1,1,0,0,1,1,0,0
25000000,3.3,12.0,3.5,5.0,3.0,2074,1,1,0,1,0,1,0,0,1,0,0,0
45000000,6.3,20.0,3.5,8.0,5.0,2066,1,1,0,1,0,1,0,1,1,1,0,0
35000000,4.2,13.0,2.0,5.0,5.0,2073,1,0,1,1,0,1,0,0,1,0,0,0
26500000,3.2,20.0,2.5,4.0,4.0,2060,1,0,1,0,0,1,0,1,1,1,0,0
24000000,3.3,12.0,2.5,6.0,5.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
37000000,4.0,16.0,2.5,6.0,5.0,2067,1,0,1,0,0,1,0,1,1,0,0,0
31500000,4.0,20.0,2.5,5.0,4.0,2072,1,1,0,0,1,1,1,0,0,0,0,0
27500000,4.0,10.0,2.5,3.0,4.0,2077,1,0,1,0,0,1,0,0,1,1,0,0
47500000,6.0,14.0,2.5,7.0,5.0,2072,1,1,0,0,1,0,0,0,1,1,0,0
70000000,6.5,15.0,2.5,4.0,5.0,2072,1,0,1,1,0,1,0,1,1,1,0,0
60000000,4.0,15.0,5.5,8.0,8.0,2078,1,1,0,0,0,0,0,0,1,0,0,0
35000000,3.2,15.0,3.0,4.0,5.0,2078,1,0,1,0,1,1,0,1,1,1,0,0
62000000,10.2,15.0,2.5,5.0,5.0,2078,1,1,0,0,0,1,0,1,1,1,0,0
25000000,4.0,12.0,2.5,4.0,3.0,2068,1,1,0,0,0,0,0,0,1,0,0,0
20000000,5.0,10.0,3.0,3.0,2.0,2069,1,1,0,0,0,1,0,1,1,0,0,0
36000000,5.0,13.0,2.5,5.0,4.0,2077,1,1,0,0,0,1,0,0,0,0,0,0
46500000,10.2,20.0,2.5,6.0,5.0,2070,1,1,0,1,0,0,0,1,0,1,0,0
69000000,16.0,13.0,2.5,5.0,5.0,2078,1,1,0,1,0,1,0,1,1,0,0,0
34000000,5.0,13.0,2.5,3.0,5.0,2074,1,1,0,0,0,1,0,1,1,0,0,0
65000000,9.2,20.0,2.5,4.0,5.0,2068,1,1,0,0,1,1,0,1,1,1,0,0
37500000,4.2,12.0,2.5,6.0,3.0,2060,1,1,0,1,0,1,0,1,1,1,0,0
46500000,10.1,20.0,2.5,6.0,3.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
41000000,5.0,12.0,4.5,12.0,4.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
34000000,3.2,13.0,3.5,8.0,4.0,2074,1,0,1,1,0,1,0,0,1,0,0,0
28500000,4.2,13.0,2.5,5.0,5.0,2078,1,1,0,1,0,1,0,0,1,0,0,0
18500000,4.0,13.0,2.5,5.0,3.0,2077,1,1,0,0,0,0,0,0,1,0,0,0
100000000,16.0,12.0,2.5,3.0,2.0,2077,1,1,0,0,0,1,0,1,1,0,0,0
77500000,8.1,10.0,3.5,7.0,4.0,2059,1,1,0,0,0,1,0,0,1,1,1,1
26700000,4.0,20.0,3.0,7.0,3.0,2060,1,1,0,1,0,1,0,0,1,1,0,0
21900000,3.0,13.0,2.5,5.0,3.0,2078,1,1,0,0,1,1,0,0,1,0,0,0
22500000,3.0,13.0,2.5,6.0,3.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
13000000,3.0,16.0,1.0,2.0,1.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
29500000,4.0,18.0,2.5,6.0,4.0,2078,1,1,0,1,1,1,0,0,1,0,0,0
95000000,10.0,17.5,2.5,4.0,4.0,2068,1,1,0,0,0,1,0,0,1,0,0,0
18500000,3.2,13.0,2.5,6.0,4.0,2059,1,1,0,0,1,1,0,0,1,0,0,0
16500000,2.5,13.0,2.5,5.0,3.0,2078,1,1,0,0,0,1,0,0,1,0,0,0
21000000,3.1,13.0,2.5,4.0,4.0,2074,1,1,0,0,0,1,0,0,0,0,0,0
33000000,3.5,13.0,2.5,5.0,4.0,2078,1,1,0,1,1,1,0,1,1,1,0,0
70000000,8.2,18.0,2.5,5.0,6.0,2074,1,1,0,0,1,1,0,1,1,1,0,0
29500000,5.1,12.0,2.5,6.0,3.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
30000000,4.0,12.0,2.5,4.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
36000000,5.0,13.0,2.5,5.0,4.0,2077,1,1,0,1,1,1,1,0,1,0,0,0
49500000,5.3,16.0,3.5,7.0,8.0,2075,1,0,1,1,0,1,0,1,1,0,0,0
60000000,9.2,20.0,3.5,7.0,4.0,2078,1,1,0,1,0,1,0,1,1,1,0,0
37000000,4.0,14.0,3.5,8.0,7.0,2068,1,1,0,1,0,1,0,0,1,0,0,0
24000000,3.2,16.0,2.5,5.0,4.0,2070,1,1,0,0,0,1,0,0,1,1,0,0
29000000,6.0,10.0,2.5,5.0,3.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
19500000,3.0,12.0,2.5,4.0,4.0,2060,1,1,0,1,0,0,0,0,1,0,0,0
13500000,3.2,13.0,1.0,2.0,1.0,2070,1,1,0,1,0,0,0,0,1,0,0,0
24000000,3.2,13.0,3.0,5.0,4.0,2078,1,1,0,1,1,1,1,0,1,1,0,0
17000000,2.2,13.0,2.0,3.0,3.0,2077,1,0,1,1,0,1,1,0,1,1,0,0
35500000,5.3,10.0,4.0,7.0,4.0,2065,1,1,0,0,0,1,0,0,1,0,0,0
17500000,3.0,13.0,2.5,11.0,3.0,2070,0,1,0,1,1,1,0,0,0,0,0,0
67500000,9.2,11.0,4.0,8.0,6.0,2068,0,1,0,0,1,0,0,0,0,1,0,0
75000000,8.1,14.0,3.0,6.0,8.0,2074,1,1,0,0,0,1,0,1,1,0,0,0
29000000,3.0,20.0,2.5,4.0,3.0,2078,1,0,1,0,1,0,1,1,0,0,0,0
17500000,3.0,13.0,2.5,4.0,4.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
21000000,3.2,20.0,2.5,4.0,5.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
33500000,5.3,13.0,2.5,4.0,4.0,2075,1,1,0,1,1,1,0,0,1,0,0,0
19500000,3.0,12.0,2.5,5.0,3.0,2071,1,1,0,0,0,1,0,0,1,0,0,0
50000000,5.5,16.0,3.0,5.0,4.0,2078,1,0,1,1,1,1,1,0,0,1,0,0
60000000,8.2,15.0,3.0,6.0,6.0,2075,1,0,1,1,0,1,0,1,1,1,0,0
29900000,3.2,13.0,3.5,5.0,5.0,2075,1,1,0,1,0,1,0,1,1,1,0,0
65000000,16.0,12.0,2.5,5.0,3.0,2077,1,1,0,1,0,1,0,1,1,1,0,0
24000000,4.0,20.0,2.5,5.0,2.0,2074,1,1,0,1,0,1,1,1,1,1,0,0
38500000,4.0,18.0,3.0,5.0,5.0,2061,1,1,0,1,0,1,0,0,0,1,0,0
110000000,9.0,12.0,2.5,4.0,3.0,2078,1,1,0,1,1,1,0,1,1,0,0,0
55000000,6.0,13.0,2.5,5.0,3.0,2072,1,1,0,1,0,0,0,0,1,0,0,0
13500000,3.0,13.0,1.0,2.0,1.0,2075,1,1,0,1,0,1,0,0,1,0,0,0
70000000,9.2,13.0,2.5,3.0,4.0,2060,1,1,0,1,0,1,0,0,1,0,0,0
40000000,3.1,14.0,5.0,3.0,5.0,2076,1,1,0,1,1,1,0,0,1,0,0,0
29000000,5.0,15.0,2.5,4.0,4.0,2072,1,0,1,1,0,1,1,0,1,0,0,0
